-0.61766	0.06734	-1
-0.59209	0.44751	-1
0.6605	0.89919	1
-0.70439	0.23898	-1
-0.33218	0.50148	1
0.45407	0.33258	-1
-0.40305	0.78687	1
-0.65783	0.2659	-1
-0.61647	0.25295	-1
-0.42664	0.64723	-1
0.22155	0.39653	-1
-0.58221	0.27199	-1
-0.25511	0.73744	1
-0.43648	0.52004	1
0.24251	0.23269	-1
-0.029349	0.8296	1
0.35292	0.63953	1
0.39879	0.14934	-1
0.26335	0.45543	1
0.28598	0.79612	1
0.46105	0.61576	1
-0.61686	0.25508	-1
-0.91636	0.23612	-1
0.31687	0.39706	-1
-0.11685	0.87851	1
-0.78001	0.038438	-1
-0.46223	0.61661	1
0.19795	0.31	-1
-0.43018	0.26803	-1
-0.23353	0.53611	1
-0.89412	0.15717	-1
-0.70139	0.46236	-1
0.41072	0.79892	1
0.5792	0.17935	-1
-0.69846	0.95054	-1
0.52917	0.28531	-1
-0.72651	0.18187	-1
-0.21416	0.64364	1
0.10653	0.50037	-1
0.31833	0.087906	-1
-0.72371	-0.018	-1
-0.4581	0.77969	1
-0.60969	0.50187	-1
0.29815	0.93454	1
-0.57476	0.2167	-1
0.36637	0.77254	1
-0.73436	0.13192	-1
0.1509	0.87495	1
0.54811	0.68354	1
0.12737	0.32173	-1
-0.5976	0.1479	-1
0.69426	0.55071	1
0.16044	0.45526	-1
-0.098832	0.85452	1
-0.38705	0.6545	1
0.18067	0.51889	1
0.32121	0.10119	-1
0.51482	0.76204	1
-0.15188	0.49289	1
-0.34124	0.53642	1
0.21057	0.79265	1
0.47146	0.48221	1
0.48977	0.6842	1
0.33864	1.0284	1
0.32083	0.32721	-1
-0.3347	0.63831	1
0.34479	0.24605	-1
-0.29889	0.7367	1
-0.67942	0.30754	-1
-0.9278	0.07224	-1
0.25503	0.43059	-1
0.52026	0.76297	1
0.42755	0.1062	-1
0.37835	0.20555	-1
0.39268	0.090262	-1
-0.53941	0.37674	-1
-0.64029	0.43576	-1
-0.41376	0.69645	1
-0.69107	0.25564	-1
-0.060226	0.68823	1
0.30056	0.21433	-1
-0.40581	0.739	1
0.75943	0.8979	1
0.30766	1.0747	1
-0.80872	0.47037	-1
0.68511	0.78067	1
0.6276	0.47219	-1
-0.35658	0.6371	1
-0.057868	0.49868	-1
-0.23921	0.37827	1
0.21346	0.43612	-1
-0.12824	0.53333	-1
-0.82238	0.2684	-1
-1.0314	0.48228	-1
0.206	0.78537	1
0.38827	0.44977	1
0.14987	0.30568	-1
0.39168	0.48977	1
-0.4025	0.71301	1
-0.32588	0.39866	1
0.44636	0.86978	1
0.28982	0.6453	1
-0.73415	0.13837	-1
-0.46502	0.28552	-1
0.078379	0.32285	-1
-0.8141	0.2283	-1
0.18669	0.43819	-1
0.076193	0.35386	1
-0.028566	0.4865	1
0.5044	0.080546	-1
0.43541	0.12192	-1
0.20631	0.34896	-1
-0.96598	0.17931	-1
-0.52963	0.091068	-1
-0.72087	0.19677	-1
-0.52061	0.83737	1
-0.5633	0.64638	1
-0.97586	0.45965	-1
-0.74786	0.56999	-1
0.11861	0.83265	1
-0.44792	0.8435	1
-0.53629	0.52943	1
-0.30336	0.57626	1
0.26742	0.66913	1
0.27538	0.80655	1
-0.24656	0.55075	1
-0.28686	0.71063	1
0.29094	0.85842	1
-0.71749	0.16991	-1
-0.65639	0.01246	-1
-0.76273	0.89035	1
0.47459	0.88995	1
0.020766	0.4008	1
-0.73643	0.11858	-1
-0.28196	0.46929	1
-0.64713	0.15921	-1
-0.27215	1.0098	1
0.20864	0.23023	-1
-0.63392	0.3907	-1
-0.54645	0.74577	1
0.23572	0.22494	-1
0.8161	0.64324	1
-0.59006	0.466	-1
0.12974	0.47821	1
-0.56776	0.20712	-1
0.048115	0.10476	-1
-0.255	0.50426	1
-0.22605	0.79789	1
-0.69316	0.10024	-1
-0.75941	0.36616	-1
0.59921	0.6057	1
-0.43952	0.94645	1
0.39417	0.53394	-1
-0.8719	0.19179	-1
0.23155	0.40309	-1
0.37259	0.49786	1
-0.62932	0.63202	-1
0.42853	0.63626	-1
-0.55397	0.53896	-1
0.35965	0.9848	1
0.64632	0.52231	1
0.38966	0.69757	1
0.12446	0.45179	-1
0.70758	1.049	1
-0.28486	0.30732	-1
0.73525	0.83303	1
0.51922	0.072765	-1
0.60365	0.4392	1
0.60735	0.18468	-1
-0.43382	0.56868	1
0.55113	1.0418	1
-0.52814	0.44996	-1
0.60942	0.5601	1
-0.94371	-0.18063	-1
-0.43507	0.49286	-1
0.17167	0.7064	1
0.48355	0.51937	1
-0.27423	0.67734	1
-0.74628	0.25624	-1
-0.67969	0.43841	-1
-0.39463	0.73254	1
0.36868	0.37053	1
0.29354	0.13396	-1
-0.26382	0.56578	1
0.30486	0.98029	1
0.031919	0.01223	-1
0.22157	0.27346	-1
0.41851	1.0442	1
0.43141	0.28846	-1
-0.67245	0.29033	-1
-0.83714	0.26917	-1
0.26357	0.097322	-1
0.48342	-0.027607	-1
-0.35831	0.63888	1
0.086616	0.13848	-1
0.059891	0.61548	-1
0.38893	0.98054	1
0.52401	0.46617	-1
0.38842	0.32193	-1
0.42567	0.23905	-1
-0.061052	0.74185	1
0.34085	0.76668	1
0.63088	0.71003	1
-0.23113	0.49114	1
0.3138	0.42847	1
0.26104	0.88367	1
0.32768	0.60801	1
0.090648	0.65432	1
-0.69859	0.38567	-1
-0.23581	0.64294	1
-0.10974	0.69651	1
-0.32796	0.54624	1
-0.97099	0.42942	-1
0.2549	0.41022	-1
-0.058505	0.72204	1
0.45828	0.32465	-1
-0.38982	0.57988	1
0.31008	0.34675	-1
0.073536	0.25214	-1
0.028413	0.75793	1
0.52939	0.074699	-1
0.30427	0.22029	-1
-0.40675	0.85898	1
0.38887	0.042378	-1
-0.60566	0.26906	-1
-0.80775	0.41486	-1
0.49376	0.37606	-1
0.45006	0.50152	-1
-0.1102	0.5534	1
0.42767	0.96259	1
-0.28659	0.73376	1
-0.21991	0.31505	-1
-0.96252	0.36776	-1
0.62385	0.33898	-1
0.32692	0.46807	-1
-0.83156	0.14358	-1
0.25098	0.06957	-1
0.34831	0.68002	1
-0.699	0.41705	-1
-0.38312	0.67237	1
0.23937	0.46239	-1
0.2678	0.6037	1
-0.07598	0.3122	-1
0.16652	0.077487	-1
0.2296	0.067682	-1
0.067189	0.60575	-1
0.19759	0.71058	1
-0.63223	0.44552	-1
0.15188	0.96654	1
0.34921	0.063167	-1
0.61817	0.32731	-1
-0.24443	0.45137	1
-0.7567	0.17452	-1
0.45508	0.55183	1
-0.19442	0.89877	1
0.20473	0.91515	1
-0.76773	0.24581	-1
0.35884	0.6714	1
-0.5319	0.45262	1
0.10954	0.18951	-1
0.25091	0.30717	-1
0.027845	0.53777	1
0.50736	0.50429	1
0.36464	0.55204	1
-0.82403	0.29523	-1
-0.90108	0.32102	-1
-0.63511	0.68809	1
-0.74807	0.08904	-1
0.12292	0.40618	-1
-0.74137	0.2985	-1
-0.27225	0.23462	1
0.27847	0.75594	1
0.54059	0.77478	1
-0.072362	0.33377	-1
0.45884	0.44347	-1
0.15902	0.53138	-1
0.41965	0.8333	1
-0.77872	0.41713	-1
-0.24621	0.72827	1
0.051022	0.51823	-1
-0.56097	0.80742	1
-0.53173	0.61934	1
0.1619	0.12371	-1
0.5161	0.62092	1
0.40763	1.0163	1
-0.19159	0.3809	1
0.57198	0.79421	1
0.62719	0.8578	1
0.28751	0.21941	-1
0.32369	0.35687	-1
0.57311	0.4095	1
0.49166	0.91903	1
0.36532	0.19347	1
-0.76537	0.59697	-1
0.040324	0.77957	1
0.4008	0.78617	1
-0.68196	0.49535	-1
0.39395	0.70171	1
0.16976	0.10436	-1
-0.51789	0.032881	-1
-0.83177	0.54447	-1
0.68476	0.89275	1
0.34088	0.58241	1
0.25202	0.1703	-1
-0.86008	0.21892	-1
-0.88374	0.61494	-1
-0.57453	0.18624	-1
0.31461	0.75507	1
0.1937	0.35613	-1
-1.2465	0.45923	-1
-0.59586	0.40029	-1
0.46662	0.6493	1
0.46945	0.68661	1
0.38057	0.43409	-1
0.21046	0.41534	-1
-0.46455	0.21832	-1
0.23636	0.51544	-1
0.30074	0.18802	-1
-0.58253	0.18494	-1
0.3323	-0.011059	-1
-0.10263	0.67594	1
-0.2553	0.82211	1
0.38717	0.58578	1
-0.21036	0.56745	1
-0.53123	0.42653	-1
-0.66114	0.13684	-1
-0.060506	0.77217	1
-0.47145	0.70854	1
-0.77293	0.26317	-1
-0.17598	0.65924	1
-0.31205	0.61849	1
0.1785	0.44691	-1
0.65677	0.75766	1
-0.20091	0.91165	1
0.29328	0.56454	1
0.17517	0.34535	-1
0.075248	0.62142	1
-0.17711	1.175	1
0.43744	-0.027211	-1
-0.73544	0.26614	-1
-0.25841	0.67192	1
0.50775	0.82699	1
0.5306	0.28711	-1
0.24322	0.51488	-1
-0.1627	0.93099	1
-0.99664	0.20922	-1
-0.39422	1.085	1
-0.35653	0.89602	1
-0.84381	0.5088	-1
-0.33893	0.78973	1
0.38183	0.08581	-1
-0.92368	0.44945	-1
-0.11678	0.4834	1
0.098483	0.51732	1
-0.43301	0.21365	-1
-0.14907	0.83786	1
0.40983	0.28032	-1
-0.40868	0.37492	-1
0.55987	0.78308	1
-0.75673	0.14093	-1
-0.12962	0.89182	1
0.31011	0.30151	-1
-0.29459	0.84601	1
0.3119	0.28663	-1
0.27962	0.3104	-1
-0.31599	0.73617	1
0.38236	0.48559	1
-0.23727	0.80179	1
0.051008	0.16086	-1
-0.11251	0.6119	1
-0.0092642	1.0126	1
0.50483	0.15411	-1
0.42442	0.32195	-1
0.1598	0.25764	-1
0.49957	0.67963	1
-0.68122	0.042098	-1
0.36103	0.64511	1
-0.25278	0.70526	1
-0.2139	1.0932	1
-0.76785	0.23615	-1
-0.38745	0.080891	-1
-0.79302	0.11814	-1
-0.77931	0.31909	-1
-0.89077	0.41169	-1
-0.28691	0.61958	1
0.011878	0.3528	-1
0.52276	0.52085	1
-0.18651	0.81755	1
0.20121	0.54983	1
-0.7359	0.65529	-1
0.31789	0.11058	-1
-0.47481	0.71122	1
-0.79966	0.29293	-1
-0.085688	0.84793	1
0.40821	0.25448	-1
0.55109	0.31398	-1
-0.96338	0.249	-1
-0.35837	0.80727	1
0.5738	0.63713	1
0.78148	1.0749	1
-0.060486	0.62983	1
0.30505	0.47418	-1
-0.11343	0.60067	1
-0.50451	0.57196	-1
-0.80251	0.66879	-1
0.46211	0.35796	-1
-0.50934	0.29003	-1
-0.12281	0.5165	-1
0.42683	0.69752	1
-0.87147	0.40953	-1
0.32968	0.70452	1
0.089596	0.33842	-1
-0.25093	0.80777	1
-0.4184	0.68041	1
-0.30448	0.5782	1
0.12972	0.69711	1
-0.56508	0.32702	-1
0.49226	0.46876	1
-0.43079	0.64562	1
0.48382	0.7764	1
-0.21344	0.46655	1
0.40208	0.51638	1
0.31558	0.38853	-1
-0.46206	0.23067	-1
-0.92341	0.49225	-1
0.28051	0.022916	-1
0.75064	0.82804	1
0.42634	0.77744	1
0.58276	0.39043	-1
0.43219	0.39426	-1
0.085627	0.31526	-1
0.18599	0.26991	-1
-0.16625	0.57802	1
-0.82938	0.48787	-1
-0.11437	0.73688	1
0.32542	0.56501	1
0.54451	0.31057	1
-0.36335	0.88171	1
-0.35347	0.40373	-1
-0.084056	0.36521	-1
0.45464	0.62706	1
0.1783	0.30672	-1
-0.20195	0.62102	1
0.49266	0.48629	-1
-0.91209	0.40798	-1
-0.66776	0.42883	-1
-0.65881	0.26915	-1
0.24088	0.71949	-1
-0.06315	0.35139	-1
-0.39291	0.31451	-1
-0.84863	0.082763	-1
0.44291	0.80088	1
-0.0040905	0.39901	-1
-0.34857	0.61261	1
0.07737	0.32183	-1
-0.77199	0.47634	-1
-0.78937	0.17592	-1
-0.96033	0.11004	-1
0.24999	0.35066	1
-0.83705	0.40805	-1
-0.16643	0.89715	1
0.22863	0.69636	1
0.2244	0.5592	1
-0.33835	0.24243	-1
-0.27391	0.5994	1
-0.65538	0.22579	-1
-0.20781	0.65132	1
-0.19683	0.71411	1
0.53333	0.59167	-1
0.41728	0.20002	-1
-0.31068	0.54491	1
0.32061	0.33408	-1
1.0003	0.66924	1
-0.38326	0.9182	1
-0.71695	0.1221	-1
-0.53705	0.30742	-1
0.56559	0.76637	1
0.16808	0.79423	1
-0.51997	0.94083	1
0.34658	0.28348	-1
-0.8226	0.17587	-1
-0.74352	0.24742	-1
0.51835	0.87694	1
0.10765	0.57947	-1
-0.59136	0.3023	-1
0.044037	0.47664	1
-0.44041	0.97432	1
0.31679	0.25292	-1
0.64029	0.80427	1
-0.073316	0.55822	1
-0.66089	0.61105	1
0.35096	0.68643	1
-0.55406	0.51253	1
-0.42698	0.28218	-1
0.35255	0.35158	-1
-0.33683	0.29361	-1
-0.43307	0.14479	-1
-0.52343	-0.064743	-1
0.55254	-0.016858	-1
-0.26681	0.54509	1
0.21837	0.12706	-1
-0.21279	0.77469	1
0.060484	0.27759	-1
-0.29497	0.70762	1
-0.73479	0.36524	-1
0.46155	0.7284	1
-0.66065	-0.028489	-1
-0.36311	0.66156	1
-0.65077	0.4122	-1
-0.74441	0.20309	-1
0.31496	0.91941	1
-0.69142	0.0063396	-1
0.16651	0.67564	1
-0.96983	0.15536	-1
0.47526	0.22484	-1
-0.59823	0.98701	1
0.66203	0.54508	1
-0.32685	0.82355	1
-0.02044	0.13216	-1
0.47555	0.65056	1
0.3713	0.76139	1
0.48821	0.92891	1
0.49777	0.76908	1
0.37039	0.72342	1
0.35648	0.91182	1
-0.59604	0.18497	-1
0.4308	0.26319	-1
0.028371	0.1663	-1
0.15251	0.8516	1
0.072424	0.67867	1
0.41367	0.86765	1
0.55006	0.95332	1
-0.21035	0.4167	1
0.50276	0.71213	1
0.093462	0.6731	1
0.41689	0.49814	1
-0.13811	0.61293	1
0.16392	0.02613	-1
0.59547	0.16212	-1
-0.89208	0.064133	-1
-0.29097	1.0437	1
0.40542	0.35102	-1
0.32417	0.80841	1
-0.47013	0.54425	-1
0.42286	0.65242	1
-0.47984	0.78809	1
0.66501	0.87851	1
-0.73173	0.055993	-1
0.084423	0.31928	-1
0.32606	0.56389	-1
-0.25606	0.46528	1
0.74592	0.70635	1
0.20077	1.068	1
0.54113	0.64105	1
-0.39264	0.3969	1
-0.37849	0.77836	1
-0.23108	0.45316	1
0.28603	0.21564	-1
-0.18658	0.56061	1
0.51933	0.3529	-1
-0.80534	0.064157	-1
0.35335	0.77324	1
-0.63265	0.52238	-1
-0.6589	0.031828	-1
-0.66322	0.24128	-1
-0.32624	0.59973	1
-0.20307	0.31791	1
0.39944	0.49688	-1
0.36371	0.32421	-1
-0.26016	0.81009	1
-0.54822	0.72674	1
-0.96876	0.29607	-1
-0.43762	0.87812	1
0.62981	0.28146	1
0.36938	0.71738	1
-0.33323	0.55895	1
0.20392	0.91641	1
0.36123	0.50687	-1
-0.98033	0.29928	-1
0.5838	0.76358	1
0.015952	0.32168	-1
-0.035071	0.8128	1
-0.51529	0.76473	1
0.58395	0.47147	-1
-0.53505	0.11804	-1
-0.70566	0.22069	-1
-0.95213	0.29828	-1
0.11182	0.29637	-1
-0.77068	0.48273	-1
0.33421	0.41396	-1
0.50927	0.46404	-1
-0.29399	0.34169	-1
0.41457	0.27141	-1
-0.17207	1.0088	1
0.097239	0.68116	1
0.10293	0.44615	-1
-0.69169	0.27275	-1
0.54193	0.59224	1
-0.49374	0.71786	-1
-0.42618	0.46177	1
-0.31579	0.75031	1
0.51613	0.41266	1
0.33231	0.50908	1
0.571	0.90596	1
-0.15194	0.81218	1
0.44875	0.01505	-1
0.37128	0.70089	1
-0.26878	0.67681	1
0.5502	0.7373	1
-0.3213	0.82861	1
-0.42961	0.64415	1
-0.60417	0.32616	-1
-0.30148	0.55231	1
-0.23383	0.63643	1
-0.22996	0.61122	1
0.54482	0.9026	1
-0.27003	0.83343	1
0.0078603	0.8066	1
-0.34933	0.70311	1
-0.217	0.79662	1
-0.87757	0.3043	-1
-0.16216	0.31502	1
-0.26387	0.68794	1
-0.9859	0.16202	-1
-0.3517	0.73036	1
0.25952	0.12443	-1
0.39492	0.79516	1
-0.33835	0.68096	1
-0.69984	0.16713	-1
0.093844	0.46674	-1
0.32038	0.53529	1
0.39757	0.1181	-1
0.23985	0.75399	1
-0.61667	0.058254	-1
-0.40397	0.70558	1
-0.28628	0.56483	1
-0.84211	0.092942	-1
0.34041	0.23747	-1
-0.62772	0.24381	-1
-0.42947	0.65472	1
-0.116	0.70836	1
0.61709	0.10186	-1
-0.11137	0.079756	-1
-0.64361	0.51382	-1
0.11917	0.23957	-1
0.46809	0.87182	1
0.31031	0.75782	1
-0.044039	0.75384	1
0.60788	0.39362	-1
0.29459	0.33863	-1
-0.32525	0.79111	1
0.5939	0.53041	1
-0.71041	0.01518	-1
-0.1051	0.86809	1
0.49792	0.61334	1
-0.70018	0.21039	-1
0.19865	0.047612	-1
-0.39777	0.39812	1
-0.71481	0.51421	-1
-0.55299	0.79482	1
0.35651	0.1784	-1
-0.8717	0.24057	-1
0.44276	0.58023	1
0.51121	0.15633	-1
0.3734	0.10753	-1
-0.47389	0.68247	1
-0.39289	0.5506	1
0.094837	0.75057	1
0.07616	0.63795	1
-0.66557	0.36582	-1
-0.3216	0.59191	1
-0.6735	0.29624	-1
-0.58884	0.64821	1
0.51858	0.38636	1
0.36199	0.60774	1
0.23706	0.75251	1
0.1983	0.53493	1
-0.12681	0.97141	1
0.32317	0.30823	-1
-0.077253	0.32597	-1
0.16356	0.76882	1
-0.96141	0.58821	-1
0.55253	0.2249	-1
-0.47192	0.27883	-1
-0.092754	0.69308	1
0.63881	0.42112	1
0.50085	0.68971	1
-0.2929	0.62092	1
-0.34723	0.70178	1
0.034024	0.78821	1
-0.49705	0.59948	-1
-0.38318	0.83938	1
0.34055	0.61058	1
-0.56127	1.0673	1
-0.67581	0.31931	-1
0.43959	0.41431	-1
0.22642	0.075342	-1
-0.50329	0.56642	-1
-0.18546	0.70229	1
0.38323	0.75602	1
-0.075132	0.6857	1
-0.39457	0.75524	1
-0.36247	0.68325	1
-0.93209	0.09362	-1
0.63693	0.60384	1
-0.82027	0.39571	-1
-0.8463	0.27715	-1
0.28276	0.091628	-1
0.58581	0.47286	1
0.1591	0.62821	1
0.37085	0.26407	-1
-0.51568	0.18424	-1
-0.25205	0.67358	1
-0.80303	0.22863	-1
-0.92394	0.53025	-1
0.0036025	0.80435	1
0.14915	0.47548	1
0.23231	0.81964	1
-0.47535	0.27985	-1
0.24759	0.27927	1
-0.33194	0.44021	1
0.62705	0.80869	1
-0.43995	0.52099	1
-0.42209	0.47776	-1
0.36766	0.43286	1
0.089471	0.65866	1
0.24477	0.014907	-1
0.39361	0.48992	1
-0.44171	0.64926	1
-0.98592	0.48309	-1
0.44776	0.28487	-1
0.66486	0.77395	1
0.21024	0.38436	-1
-0.84123	0.5771	-1
-0.89733	0.53209	-1
0.15472	0.040307	-1
0.42544	0.60521	1
-0.5479	0.27705	-1
-0.53952	0.44784	-1
-0.66437	0.42394	-1
-0.64377	0.38607	-1
0.66545	0.20372	-1
0.33691	0.17626	-1
0.53964	0.27999	-1
-0.080951	0.60836	1
0.33084	0.25604	-1
0.37631	0.18846	-1
-0.28327	0.79884	1
0.2806	0.60313	1
0.35967	0.3645	-1
-0.54695	0.47375	-1
-0.51688	0.18234	-1
-0.64143	0.33373	-1
-0.82769	0.36187	-1
0.31637	0.029412	-1
-0.64277	0.16349	-1
0.71031	0.77781	1
-0.40417	0.73714	1
-0.52272	0.63632	1
0.51128	0.76606	1
-0.7998	0.30943	-1
-0.25495	0.90974	1
0.63679	0.52115	1
-0.70394	0.47673	-1
-0.71864	0.25646	-1
0.26228	0.63746	1
0.18741	0.29747	-1
0.30123	0.17877	-1
0.463	0.97273	1
0.15159	0.26841	-1
0.82966	0.69789	1
-0.35072	0.73965	1
0.20393	0.41026	1
-0.5434	0.41012	-1
0.47089	0.28556	-1
-0.54033	0.3874	-1
0.4636	0.83102	1
-0.09822	0.58756	1
-0.84349	0.34542	-1
0.44443	0.74715	1
0.58315	0.87173	1
0.35245	0.43895	1
0.50164	0.23935	-1
0.15568	0.53756	-1
-0.47374	0.50632	1
-0.46928	0.88775	1
0.1492	0.6741	1
0.23637	0.97583	1
-0.62117	-0.10912	-1
0.53692	0.89847	1
-0.75195	0.88522	1
0.027255	0.28939	-1
-0.79292	0.53124	-1
-0.84969	0.31547	-1
0.43781	0.38927	-1
-0.57376	0.059677	-1
-0.64791	0.23964	-1
0.20085	0.2721	-1
0.25429	0.37431	-1
-0.19657	0.70318	1
0.20226	0.21206	-1
0.37506	0.70627	1
0.43671	0.58238	1
0.0084639	0.61459	1
0.14234	0.17899	-1
0.47468	0.45421	-1
0.46526	0.12333	-1
-0.21913	0.83485	1
-0.95179	-0.037722	-1
-0.93496	0.11371	-1
0.43574	0.4469	1
0.31616	0.42397	-1
-1.037	0.14145	-1
0.24806	0.74691	1
0.54991	0.47217	1
0.28594	0.33877	-1
-0.21617	0.88626	1
0.17478	0.54442	1
0.18203	0.29235	-1
-0.85364	0.64401	-1
-0.27839	0.34943	1
-0.60621	0.17568	-1
-0.45971	0.18693	-1
-0.29352	0.85649	1
0.29758	0.81564	1
-0.47794	0.70295	1
-0.71397	0.30872	-1
0.42764	0.72664	1
