43	37	48	53	35	44	-1	
7	4	48	54	35	44	-1	
23	58	48	37	53	59	-1	
24	34	48	38	3	4	-1	
36	54	48	41	38	46	-1	
63	49	48	79	45	28	1	
42	24	48	57	27	37	-1	
67	37	48	54	64	68	-1	
44	35	48	55	55	61	-1	
38	3	48	43	29	39	-1	
69	59	48	77	39	21	1	
39	31	48	38	34	43	-1	
41	43	48	5	24	25	-1	
29	52	48	42	29	39	-1	
81	44	48	42	67	68	-1	
26	5	48	44	32	41	-1	
64	46	48	48	73	76	-1	
3	37	48	43	18	3	-1	
61	45	48	48	35	41	-1	
2	44	48	46	51	57	-1	
4	35	48	45	33	42	-1	
