65	55	48	34	37	28	-1	
44	42	48	42	25	2	-1	
36	39	48	48	22	23	-1	
32	39	48	53	28	38	-1	
63	8	48	46	31	29	-1	
64	81	48	37	39	44	-1	
23	4	48	39	28	38	-1	
4	46	48	52	49	56	-1	
62	78	48	47	49	54	-1	
63	69	48	65	41	28	1	
64	84	48	37	45	4	-1	
74	82	48	49	49	41	-1	
4	41	48	55	22	33	-1	
24	34	48	38	3	4	-1	
3	16	48	56	11	23	-1	
25	48	48	44	17	29	-1	
4	35	48	45	33	42	-1	
48	42	48	45	25	35	-1	
63	1	48	35	51	49	-1	
63	65	48	39	44	35	-1	
5	51	48	27	23	34	-1	
24	35	48	31	19	31	-1	
61	36	48	49	35	44	-1	
68	67	48	49	4	34	-1	
24	57	48	63	34	43	-1	
16	43	48	54	27	37	-1	
34	33	48	38	35	44	-1	
75	84	48	35	52	33	-1	
44	27	48	55	52	58	-1	
18	3	48	46	24	35	-1	
27	42	48	37	38	43	-1	
66	74	48	31	38	43	-1	
43	37	48	53	35	44	-1	
41	48	48	51	44	51	-1	
36	42	48	53	32	41	-1	
24	43	48	37	28	38	-1	
63	71	48	6	4	39	-1	
42	24	48	57	27	37	-1	
69	59	48	77	39	21	1	
64	78	48	5	36	38	-1	
4	46	48	42	35	44	-1	
66	49	1	54	56	36	-1	
34	35	48	51	49	56	-1	
47	28	48	56	2	25	-1	
24	43	48	54	52	59	-1	
7	64	48	47	51	47	-1	
4	42	48	37	27	27	-1	
29	52	48	42	29	39	-1	
63	49	48	79	45	28	1	
69	59	48	46	44	52	-1	
44	28	48	43	27	37	-1	
25	37	48	43	26	36	-1	
34	55	48	58	31	41	-1	
77	57	48	88	53	2	1	
44	51	48	47	26	36	-1	
51	49	48	53	14	26	-1	
38	3	48	43	29	39	-1	
74	9	48	57	53	29	1	
43	4	48	39	28	39	-1	
69	65	48	63	48	41	-1	
72	86	48	17	55	21	-1	
22	34	48	42	29	39	-1	
4	45	48	38	22	0	-1	
74	56	48	47	68	3	-1	
43	59	48	52	49	56	-1	
64	76	48	45	35	38	-1	
61	6	48	44	39	38	-1	
69	66	48	41	5	25	-1	
67	61	48	51	37	38	-1	
71	86	48	4	54	32	-1	
7	61	48	56	52	43	-1	
25	37	48	41	33	42	-1	
67	81	48	54	49	23	-1	
69	8	48	46	57	26	-1	
52	81	48	72	38	38	1	
4	31	48	41	29	39	-1	
5	49	48	49	46	53	-1	
77	57	1	37	54	1	-1	
74	47	48	5	57	42	-1	
26	5	48	44	32	41	-1	
41	43	48	5	24	25	-1	
25	4	48	47	33	42	-1	
31	23	48	73	5	14	-1	
0	38	48	42	48	55	-1	
68	63	48	73	4	3	1	
71	57	48	48	35	32	-1	
4	5	48	45	39	47	-1	
63	57	48	49	7	2	-1	
23	34	48	43	26	37	-1	
17	39	48	53	3	39	-1	
71	46	1	52	59	3	-1	
47	47	48	22	16	26	-1	
36	56	48	43	45	53	-1	
24	41	48	49	23	34	-1	
34	46	48	52	35	44	-1	
3	37	48	59	41	49	-1	
67	55	1	66	58	16	-1	
44	34	48	3	33	43	-1	
37	52	48	42	42	36	-1	
25	51	48	37	42	5	-1	
29	41	48	48	38	46	-1	
42	3	48	48	26	36	-1	
64	57	48	7	33	26	1	
36	41	48	48	47	54	-1	
51	46	48	58	31	41	-1	
23	32	48	55	25	35	-1	
29	3	48	45	3	17	-1	
23	33	48	43	33	43	-1	
26	26	48	34	25	35	-1	
26	4	48	36	26	37	-1	
56	54	48	43	37	3	-1	
67	84	48	74	54	37	1	
59	61	48	42	42	37	-1	
21	51	48	5	32	41	-1	
25	26	48	39	32	42	-1	
29	28	48	5	42	5	-1	
